timestamp,value
1626407160000,1327945180554.0
1626407190000,1327945180554.0
1626407220000,1327945180554.0
1626407250000,1327996847131.0
1626407280000,1328178076559.0
1626407310000,1328201380978.0
1626407340000,1328237199097.0
1626407370000,1328307020755.0
1626407400000,1328376267243.0
1626407430000,1328453369684.0
1626407460000,1328538426464.0
1626407490000,1328582092931.0
1626407520000,1328582092931.0
1626407550000,1328582118416.0
1626407580000,1328591027262.0
1626407610000,1328632515076.0
1626407640000,1328646881042.0
1626407670000,1328646881042.0
1626407700000,1328646881042.0
1626407730000,1328646881042.0
1626407760000,1328646881042.0
1626407790000,1328646881042.0
1626407820000,1328646881042.0
1626407850000,1328646881042.0
1626407880000,1328646881042.0
1626407910000,1328646881042.0
1626407940000,1328646881042.0
1626407970000,1328646881042.0
1626408000000,1328646881042.0
1626408030000,1328646881042.0
1626408060000,1328646881042.0
1626408090000,1328646881042.0
1626408120000,1328646881042.0
1626408150000,1328646881042.0
1626408180000,1328646881042.0
1626408210000,1328646881042.0
1626408240000,1328646881042.0
1626408270000,1328646945381.0
1626408300000,1328646945381.0
1626408330000,1328646945381.0
1626408360000,1328646945381.0
1626408390000,1328646945381.0
1626408420000,1328646945381.0
1626408450000,1328646945381.0
1626408480000,1328665577031.0
1626408510000,1328675236955.0
1626408540000,1328695320388.0
1626408570000,1328725665540.0
1626408600000,1328737389653.0
1626408630000,1328744628678.0
1626408660000,1328744628678.0
1626408690000,1328744628678.0
1626408720000,1328744628678.0
1626408750000,1328754057256.0
1626408780000,1328811283734.0
1626408810000,1328854473106.0
1626408840000,1328932042690.0
1626408870000,1329024739453.0
1626408900000,1329138092792.0
1626408930000,1329238822526.0
1626408960000,1329347029629.0
1626408990000,1329410978885.0
1626409020000,1329520684114.0
1626409050000,1329612819115.0
1626409080000,1329723087107.0
1626409110000,1329774880305.0
1626409140000,1329806283174.0
1626409170000,1329835255224.0
1626409200000,1329896245670.0
1626409230000,1329955672016.0
1626409260000,1329986133664.0
1626409290000,1330000210623.0
1626409320000,1330030076145.0
1626409350000,1330095652829.0
1626409380000,1330166508009.0
1626409410000,1330245859287.0
1626409440000,1330279968087.0
1626409470000,1330284847852.0
1626409500000,1330284847852.0
1626409530000,1330284847852.0
1626409560000,1330284847852.0
1626409590000,1330284847852.0
1626409620000,1330284847852.0
1626409650000,1330284847852.0
1626409680000,1330284847852.0
1626409710000,1330284847852.0
1626409740000,1330284847852.0
1626409770000,1330284847852.0
1626409800000,1330284847852.0
1626409830000,1330284847852.0
1626409860000,1330425140313.0
1626409890000,1330607574129.0
1626409920000,1330607641419.0
1626409950000,1330607641419.0
1626409980000,1330636459066.0
1626410010000,1330735535216.0
1626410040000,1330812139491.0
1626410070000,1330852458895.0
1626410100000,1330943219726.0
1626410130000,1330978526666.0
1626410160000,1330978526666.0
1626410190000,1330978526666.0
1626410220000,1330978526666.0
1626410250000,1330978526666.0
1626410280000,1330983467287.0
1626410310000,1331049739728.0
1626410340000,1331107820341.0
1626410370000,1331144874128.0
1626410400000,1331144874128.0
1626410430000,1331144874128.0
1626410460000,1331144874128.0
1626410490000,1331144874128.0
1626410520000,1331144874128.0
1626410550000,1331144874128.0
1626410580000,1331144874128.0
1626410610000,1331144874128.0
1626410640000,1331144874128.0
1626410670000,1331144874128.0
1626410700000,1331144874128.0
1626410730000,1331320714193.0
1626410760000,1331445790113.0
1626410790000,1331680300586.0
1626410820000,1331859331542.0
1626410850000,1332165851483.0
1626410880000,1332395283020.0
1626410910000,1332653746090.0
1626410940000,1332828739654.0
1626410970000,1332870661123.0
1626411000000,1332870661123.0
1626411030000,1332870661123.0
1626411060000,1332870661123.0
1626411090000,1332870661123.0
1626411120000,1332870661123.0
1626411150000,1332870661123.0
1626411180000,1332870661123.0
1626411210000,1332870661123.0
1626411240000,1332870661123.0
1626411270000,1332870661123.0
1626411300000,1332870661123.0
1626411330000,1332870661123.0
1626411360000,1332870661123.0
1626411390000,1332870661123.0
1626411420000,1332870661123.0
1626411450000,1332870661123.0
1626411480000,1332870661123.0
1626411510000,1332870661123.0
1626411540000,1332870661123.0
1626411570000,1332870661123.0
1626411600000,1332870661123.0
1626411630000,1332870661123.0
1626411660000,1332870661123.0
1626411690000,1332870661123.0
1626411720000,1332884474338.0
1626411750000,1332920187766.0
1626411780000,1332959336121.0
1626411810000,1332959336121.0
1626411840000,1332981618320.0
1626411870000,1332988313544.0
1626411900000,1332996656930.0
1626411930000,1333012546254.0
1626411960000,1333036094693.0
1626411990000,1333055287291.0
1626412020000,1333378274947.0
1626412050000,1333502153420.0
1626412080000,1333587348158.0
1626412110000,1333657260520.0
1626412140000,1333745090281.0
1626412170000,1333762092586.0
1626412200000,1333820515992.0
1626412230000,1334010834843.0
1626412260000,1334188255907.0
1626412290000,1334493300571.0
1626412320000,1334555665129.0
1626412350000,1334606894962.0
1626412380000,1334612696788.0
1626412410000,1334612696788.0
1626412440000,1334614473842.0
1626412470000,1334639589607.0
1626412500000,1334656953477.0
1626412530000,1334720944826.0
1626412560000,1334810276368.0
1626412590000,1334893077409.0
1626412620000,1334984388778.0
1626412650000,1335095755205.0
1626412680000,1335189264739.0
1626412710000,1335273346616.0
1626412740000,1335297641157.0
1626412770000,1335297641157.0
1626412800000,1335297736661.0
1626412830000,1335297736661.0
1626412860000,1335312432112.0
1626412890000,1335339096968.0
1626412920000,1335353318256.0
1626412950000,1335363056579.0
1626412980000,1335443126368.0
1626413010000,1335443126368.0
1626413040000,1335443126368.0
1626413070000,1335443126368.0
1626413100000,1335443126368.0
1626413130000,1335505769180.0
1626413160000,1335662034828.0
1626413190000,1335929414501.0
1626413220000,1336206160328.0
1626413250000,1336496503697.0
1626413280000,1336637185525.0
1626413310000,1336781503048.0
1626413340000,1337038575266.0
1626413370000,1337344065196.0
1626413400000,1337588230229.0
1626413430000,1337668230408.0
1626413460000,1337884559412.0
1626413490000,1338119710504.0
1626413520000,1338229823365.0
1626413550000,1338408145644.0
1626413580000,1338549026118.0
1626413610000,1338703017804.0
1626413640000,1338875683514.0
1626413670000,1338937176530.0
1626413700000,1338937176530.0
1626413730000,1338937176530.0
1626413760000,1338937176530.0
1626413790000,1338937176530.0
1626413820000,1338937176530.0
1626413850000,1338937176530.0
1626413880000,1338937176530.0
1626413910000,1338937176530.0
1626413940000,1338937176530.0
1626413970000,1338937176530.0
1626414000000,1338937176530.0
1626414030000,1338937176530.0
1626414060000,1338937176530.0
1626414090000,1338937176530.0
1626414120000,1338937176530.0
1626414150000,1338937176530.0
1626414180000,1338937176530.0
1626414210000,1338937176530.0
1626414240000,1339018487427.0
1626414270000,1339112747255.0
1626414300000,1339171785518.0
1626414330000,1339247370199.0
1626414360000,1339361181889.0
1626414390000,1339400978680.0
1626414420000,1339544525836.0
1626414450000,1339578382329.0
1626414480000,1339657669078.0
1626414510000,1339741749465.0
1626414540000,1339825673119.0
1626414570000,1339859430556.0
1626414600000,1339896067772.0
1626414630000,1339937501981.0
1626414660000,1339961786686.0
1626414690000,1340003279154.0
1626414720000,1340007535328.0
1626414750000,1340007535328.0
1626414780000,1340007535328.0
1626414810000,1340111463338.0
1626414840000,1340341659697.0
1626414870000,1340549699933.0
1626414900000,1340721710262.0
1626414930000,1340867938414.0
1626414960000,1340867938414.0
1626414990000,1340867938414.0
1626415020000,1340867938414.0
1626415050000,1340867938414.0
1626415080000,1340867938414.0
1626415110000,1340867938414.0
1626415140000,1340867938414.0
1626415170000,1340867938414.0
1626415200000,1340867938414.0
1626415230000,1340867938414.0
1626415260000,1340867938414.0
1626415290000,1340867938414.0
1626415320000,1340867938414.0
1626415350000,1340867938414.0
1626415380000,1340921276419.0
1626415410000,1341006556967.0
1626415440000,1341090422651.0
1626415470000,1341143277968.0
1626415500000,1341155234613.0
1626415530000,1341155234613.0
1626415560000,1341155234613.0
1626415590000,1341155234613.0
1626415620000,1341155234613.0
1626415650000,1341155234613.0
1626415680000,1341155234613.0
1626415710000,1341155234613.0
1626415740000,1341155234613.0
1626415770000,1341155234613.0
1626415800000,1341155234613.0
1626415830000,1341155234613.0
1626415860000,1341155234613.0
1626415890000,1341155234613.0
1626415920000,1341155234613.0
1626415950000,1341155234613.0
1626415980000,1341155234613.0
1626416010000,1341155234613.0
1626416040000,1341252082048.0
1626416070000,1341515748443.0
1626416100000,1341731507477.0
1626416130000,1341828561179.0
1626416160000,1341837290643.0
1626416190000,1341837290643.0
1626416220000,1341837290643.0
1626416250000,1341837290643.0
1626416280000,1341837290643.0
1626416310000,1341837290643.0
1626416340000,1341898749060.0
1626416370000,1341911077727.0
1626416400000,1341911077727.0
1626416430000,1341911077727.0
1626416460000,1341911077727.0
1626416490000,1341911077727.0
1626416520000,1341911077727.0
1626416550000,1341911077727.0
1626416580000,1341911077727.0
1626416610000,1341911077727.0
1626416640000,1341911077727.0
1626416670000,1341911077727.0
1626416700000,1341911077727.0
1626416730000,1341911077727.0
1626416760000,1341911077727.0
1626416790000,1341911077727.0
1626416820000,1341911077727.0
1626416850000,1341911077727.0
1626416880000,1341911077727.0
1626416910000,1341911077727.0
1626416940000,1341911077727.0
1626416970000,1341911077727.0
1626417000000,1341911077727.0
1626417030000,1341911077727.0
1626417060000,1341911077727.0
1626417090000,1341911077727.0
1626417120000,1341911077727.0
1626417150000,1341911077727.0
1626417180000,1341911077727.0
1626417210000,1341922366486.0
1626417240000,1341922366486.0
1626417270000,1342067576939.0
1626417300000,1342149645969.0
1626417330000,1342219517127.0
1626417360000,1342274989333.0
1626417390000,1342339837604.0
1626417420000,1342378046948.0
1626417450000,1342428450408.0
1626417480000,1342543234218.0
1626417510000,1342607886830.0
1626417540000,1342678825737.0
1626417570000,1342708878286.0
1626417600000,1342726624083.0
1626417630000,1342726624083.0
1626417660000,1342726624083.0
1626417690000,1342726624083.0
1626417720000,1342726624083.0
1626417750000,1342726624083.0
1626417780000,1342726624083.0
1626417810000,1342726747498.0
1626417840000,1342726747498.0
1626417870000,1342726747498.0
1626417900000,1342726747498.0
1626417930000,1342726747498.0
1626417960000,1342726747498.0
1626417990000,1342726747498.0
1626418020000,1342726747498.0
1626418050000,1342726747498.0
1626418080000,1342730618155.0
1626418110000,1342789585016.0
1626418140000,1342844217176.0
1626418170000,1342888182405.0
1626418200000,1342892799717.0
1626418230000,1342892799717.0
1626418260000,1342892799717.0
1626418290000,1342892799717.0
1626418320000,1342892799717.0
1626418350000,1342892799717.0
1626418380000,1342892799717.0
1626418410000,1342892799717.0
1626418440000,1342912517799.0
1626418470000,1342988385192.0
1626418500000,1343088754674.0
1626418530000,1343149185840.0
1626418560000,1343237188489.0
1626418590000,1343342682565.0
1626418620000,1343415282514.0
1626418650000,1343458334517.0
1626418680000,1343492219826.0
1626418710000,1343521049757.0
1626418740000,1343521049757.0
1626418770000,1343521049757.0
1626418800000,1343521049757.0
1626418830000,1343521049757.0
1626418860000,1343521049757.0
1626418890000,1343521049757.0
1626418920000,1343690682731.0
1626418950000,1343794913016.0
1626418980000,1343794913016.0
1626419010000,1343794913016.0
1626419040000,1343794913016.0
1626419070000,1343794913016.0
1626419100000,1343794913016.0
1626419130000,1343794913016.0
1626419160000,1343794913016.0
1626419190000,1343794913016.0
1626419220000,1343794913016.0
1626419250000,1343794913016.0
1626419280000,1343816979714.0
1626419310000,1343852276359.0
1626419340000,1343890746194.0
1626419370000,1343924793584.0
1626419400000,1343970091614.0
1626419430000,1343984166592.0
1626419460000,1343984166592.0
1626419490000,1343984166592.0
1626419520000,1344030983152.0
1626419550000,1344146616731.0
1626419580000,1344308103789.0
1626419610000,1344570728294.0
1626419640000,1344589738891.0
1626419670000,1344609552293.0
1626419700000,1344640045586.0
1626419730000,1344640045586.0
1626419760000,1344640045586.0
1626419790000,1344640045586.0
1626419820000,1344745115661.0
1626419850000,1344941733076.0
1626419880000,1345182869528.0
1626419910000,1345406702994.0
1626419940000,1345617568403.0
1626419970000,1345867228556.0
1626420000000,1346155004924.0
1626420030000,1346429276654.0
1626420060000,1346432755354.0
1626420090000,1346432755354.0
1626420120000,1346432755354.0
1626420150000,1346452369168.0
1626420180000,1346511258450.0
1626420210000,1346606629739.0
1626420240000,1346674200083.0
1626420270000,1346749237310.0
1626420300000,1346832655998.0
1626420330000,1346888495020.0
1626420360000,1347014675544.0
1626420390000,1347111211109.0
1626420420000,1347217812099.0
1626420450000,1347351282434.0
1626420480000,1347403289127.0
1626420510000,1347487721171.0
1626420540000,1347543345845.0
1626420570000,1347571064755.0
1626420600000,1347571064755.0
1626420630000,1347571064755.0
1626420660000,1347571064755.0
1626420690000,1347571064755.0
1626420720000,1347571064755.0
1626420750000,1347602695150.0
1626420780000,1347657718491.0
1626420810000,1347711348913.0
1626420840000,1347714814829.0
1626420870000,1347714814829.0
1626420900000,1347714814829.0
1626420930000,1347714814829.0
1626420960000,1347714814829.0
1626420990000,1347714814829.0
1626421020000,1347714814829.0
1626421050000,1347714814829.0
1626421080000,1347714814829.0
1626421110000,1347714814829.0
1626421140000,1347714814829.0
1626421170000,1347714814829.0
1626421200000,1347714814829.0
1626421230000,1347714814829.0
1626421260000,1347714814829.0
1626421290000,1347714814829.0
1626421320000,1347714814829.0
1626421350000,1347714814829.0
1626421380000,1347714814829.0
1626421410000,1347714814829.0
1626421440000,1347714888443.0
1626421470000,1347714888443.0
1626421500000,1347714888443.0
1626421530000,1347714888443.0
1626421560000,1347714888443.0
1626421590000,1347714888443.0
1626421620000,1347714888443.0
1626421650000,1347714888443.0
1626421680000,1347714888443.0
1626421710000,1347714888443.0
1626421740000,1347714888443.0
1626421770000,1347714888443.0
1626421800000,1347714888443.0
1626421830000,1347714888443.0
1626421860000,1347714888443.0
1626421890000,1347714888443.0
1626421920000,1347754934023.0
1626421950000,1347903114601.0
1626421980000,1348069002651.0
1626422010000,1348154272278.0
1626422040000,1348159703362.0
1626422070000,1348159703362.0
1626422100000,1348159703362.0
1626422130000,1348159703362.0
1626422160000,1348159703362.0
1626422190000,1348159703362.0
1626422220000,1348159703362.0
1626422250000,1348159703362.0
1626422280000,1348159703362.0
1626422310000,1348159703362.0
1626422340000,1348159703362.0
1626422370000,1348159703362.0
1626422400000,1348159703362.0
1626422430000,1348159703362.0
1626422460000,1348159703362.0
1626422490000,1348159703362.0
1626422520000,1348159703362.0
1626422550000,1348159703362.0
1626422580000,1348159767543.0
1626422610000,1348159767543.0
1626422640000,1348159767543.0
1626422670000,1348218233096.0
1626422700000,1348271546951.0
1626422730000,1348305445445.0
1626422760000,1348358280492.0
1626422790000,1348413418715.0
1626422820000,1348450927419.0
1626422850000,1348450927419.0
1626422880000,1348450927419.0
1626422910000,1348450927419.0
1626422940000,1348450927419.0
1626422970000,1348450927419.0
1626423000000,1348514773452.0
1626423030000,1348592828882.0
1626423060000,1348678978230.0
1626423090000,1348755755479.0
1626423120000,1348845471627.0
1626423150000,1348937013494.0
1626423180000,1349036680438.0
1626423210000,1349153319437.0
1626423240000,1349217818913.0
1626423270000,1349297901671.0
1626423300000,1349375027195.0
1626423330000,1349427817593.0
1626423360000,1349427817593.0
1626423390000,1349427817593.0
1626423420000,1349427817593.0
1626423450000,1349427817593.0
1626423480000,1349427817593.0
1626423510000,1349427817593.0
1626423540000,1349427817593.0
1626423570000,1349427817593.0
1626423600000,1349427817593.0
1626423630000,1349427817593.0
1626423660000,1349427817593.0
1626423690000,1349427817593.0
1626423720000,1349427817593.0
1626423750000,1349427817593.0
1626423780000,1349427817593.0
1626423810000,1349427817593.0
1626423840000,1349427817593.0
1626423870000,1349427817593.0
1626423900000,1349427817593.0
1626423930000,1349427817593.0
1626423960000,1349427817593.0
1626423990000,1349427817593.0
1626424020000,1349427817593.0
1626424050000,1349427817593.0
1626424080000,1349427817593.0
1626424110000,1349427817593.0
1626424140000,1349427817593.0
1626424170000,1349427817593.0
1626424200000,1349427817593.0
1626424230000,1349427817593.0
1626424260000,1349427817593.0
1626424290000,1349427817593.0
1626424320000,1349427817593.0
1626424350000,1349427817593.0
1626424380000,1349427817593.0
1626424410000,1349427817593.0
1626424440000,1349427817593.0
1626424470000,1349427817593.0
1626424500000,1349427817593.0
1626424530000,1349427817593.0
1626424560000,1349427817593.0
1626424590000,1349567179753.0
1626424620000,1349793153894.0
1626424650000,1350051684226.0
1626424680000,1350277278824.0
1626424710000,1350435856790.0
1626424740000,1350435856790.0
1626424770000,1350435856790.0
1626424800000,1350435856790.0
1626424830000,1350435856790.0
1626424860000,1350435856790.0
1626424890000,1350435856790.0
1626424920000,1350435856790.0
1626424950000,1350435856790.0
1626424980000,1350435856790.0
1626425010000,1350435856790.0
1626425040000,1350435856790.0
1626425070000,1350435856790.0
1626425100000,1350435856790.0
1626425130000,1350435856790.0
1626425160000,1350435856790.0
1626425190000,1350435856790.0
1626425220000,1350435856790.0
1626425250000,1350435856790.0
1626425280000,1350435856790.0
1626425310000,1350435856790.0
1626425340000,1350437739817.0
1626425370000,1350437739817.0
1626425400000,1350437739817.0
1626425430000,1350437739817.0
1626425460000,1350437739817.0
1626425490000,1350437739817.0
1626425520000,1350437739817.0
1626425550000,1350437739817.0
1626425580000,1350437739817.0
1626425610000,1350437739817.0
1626425640000,1350437739817.0
1626425670000,1350437748441.0
1626425700000,1350437748441.0
1626425730000,1350437748441.0
1626425760000,1350455187623.0
1626425790000,1350521445854.0
1626425820000,1350782898154.0
1626425850000,1351067786380.0
1626425880000,1351321376220.0
1626425910000,1351503172678.0
1626425940000,1351719183739.0
1626425970000,1351911923305.0
1626426000000,1352166098596.0
1626426030000,1352294314393.0
1626426060000,1352464039039.0
1626426090000,1352688114522.0
1626426120000,1352937686328.0
1626426150000,1353155505034.0
1626426180000,1353320832978.0
1626426210000,1353342573714.0
1626426240000,1353342692967.0
1626426270000,1353342692967.0
1626426300000,1353342692967.0
1626426330000,1353461608004.0
1626426360000,1353603828559.0
1626426390000,1353737324937.0
1626426420000,1353817730961.0
1626426450000,1353817730961.0
1626426480000,1353817730961.0
1626426510000,1353817730961.0
1626426540000,1353817730961.0
1626426570000,1353817730961.0
1626426600000,1353817730961.0
1626426630000,1353817730961.0
1626426660000,1353817730961.0
1626426690000,1353817730961.0
1626426720000,1353817730961.0
1626426750000,1353817730961.0
1626426780000,1353817730961.0
1626426810000,1353817730961.0
1626426840000,1353817730961.0
1626426870000,1353817801317.0
1626426900000,1353817801317.0
1626426930000,1353817801317.0
1626426960000,1353817801317.0
1626426990000,1353817801317.0
1626427020000,1353817801317.0
1626427050000,1353817801317.0
1626427080000,1353817801317.0
1626427110000,1353817801317.0
1626427140000,1353817801317.0
1626427170000,1353817801317.0
1626427200000,1353817801317.0
1626427230000,1353817801317.0
1626427260000,1353817801317.0
1626427290000,1353954211982.0
1626427320000,1354306056362.0
1626427350000,1354387008053.0
1626427380000,1354466162153.0
1626427410000,1354560803516.0
1626427440000,1354663022314.0
1626427470000,1354732208483.0
1626427500000,1354834858928.0
1626427530000,1354908733658.0
1626427560000,1354978746755.0
1626427590000,1355082350171.0
1626427620000,1355170099629.0
1626427650000,1355267777475.0
1626427680000,1355367940393.0
1626427710000,1355437242612.0
1626427740000,1355501955890.0
1626427770000,1355663307672.0
1626427800000,1355730337575.0
1626427830000,1355795335866.0
1626427860000,1356017905340.0
1626427890000,1356218162608.0
1626427920000,1356384202563.0
1626427950000,1356553516465.0
1626427980000,1356791695647.0
1626428010000,1356940066264.0
1626428040000,1356946878882.0
1626428070000,1356946878882.0
1626428100000,1356946878882.0
1626428130000,1356946878882.0
1626428160000,1356946878882.0
1626428190000,1356946878882.0
1626428220000,1356946878882.0
1626428250000,1356946878882.0
1626428280000,1356946878882.0
1626428310000,1356946878882.0
1626428340000,1357048584248.0
1626428370000,1357216217819.0
1626428400000,1357343950084.0
1626428430000,1357507010094.0
1626428460000,1357681209327.0
1626428490000,1357828282915.0
1626428520000,1357962706954.0
1626428550000,1358115509413.0
1626428580000,1358170735355.0
1626428610000,1358244219796.0
1626428640000,1358298993806.0
1626428670000,1358318516913.0
1626428700000,1358330005262.0
1626428730000,1358333762376.0
1626428760000,1358333762376.0
1626428790000,1358514052038.0
1626428820000,1358576948967.0
1626428850000,1358612789357.0
1626428880000,1358626149191.0
1626428910000,1358626149191.0
1626428940000,1358626149191.0
1626428970000,1358626149191.0
1626429000000,1358626149191.0
1626429030000,1358626149191.0
1626429060000,1358626149191.0
1626429090000,1358626149191.0
1626429120000,1358626149191.0
1626429150000,1358626149191.0
1626429180000,1358626149191.0
1626429210000,1358712639800.0
1626429240000,1358821455438.0
1626429270000,1359003214420.0
1626429300000,1359160479481.0
1626429330000,1359443840155.0
1626429360000,1359656015574.0
1626429390000,1359684462505.0
1626429420000,1359693624326.0
1626429450000,1359699427907.0
1626429480000,1359699427907.0
1626429510000,1359699427907.0
1626429540000,1359699427907.0
1626429570000,1359699427907.0
1626429600000,1359699427907.0
1626429630000,1359699427907.0
1626429660000,1359699427907.0
1626429690000,1359699427907.0
1626429720000,1359699427907.0
1626429750000,1359699427907.0
1626429780000,1359699427907.0
1626429810000,1359699427907.0
1626429840000,1359699427907.0
1626429870000,1359699427907.0
1626429900000,1359699427907.0
1626429930000,1359699427907.0
1626429960000,1359757912362.0
1626429990000,1359926660824.0
1626430020000,1360131992611.0
1626430050000,1360331898379.0
1626430080000,1360623421407.0
1626430110000,1360840008504.0
1626430140000,1361083623663.0
1626430170000,1361425645250.0
1626430200000,1361503182134.0
1626430230000,1361548786440.0
1626430260000,1361548786440.0
1626430290000,1361675945950.0
1626430320000,1361809649711.0
1626430350000,1362032154194.0
1626430380000,1362317385990.0
1626430410000,1362587076943.0
1626430440000,1362836885409.0
1626430470000,1363025879507.0
1626430500000,1363272504102.0
1626430530000,1363563473329.0
1626430560000,1363774474111.0
1626430590000,1363986669026.0
1626430620000,1364262254265.0
1626430650000,1364506423829.0
1626430680000,1364846933531.0
1626430710000,1365203443673.0
1626430740000,1365482320122.0
1626430770000,1365741447550.0
1626430800000,1365997723235.0
1626430830000,1366306590271.0
1626430860000,1366696993025.0
1626430890000,1366874711385.0
1626430920000,1367010033042.0
1626430950000,1367348992866.0
1626430980000,1367631566754.0
1626431010000,1367841425035.0
1626431040000,1368113299719.0
1626431070000,1368386224536.0
1626431100000,1368561646784.0
1626431130000,1368794481822.0
1626431160000,1369021142415.0
1626431190000,1369084030579.0
1626431220000,1369123560164.0
1626431250000,1369150686727.0
1626431280000,1369169099958.0
1626431310000,1369175594041.0
1626431340000,1369175594041.0
1626431370000,1369175594041.0
1626431400000,1369175863237.0
1626431430000,1369202056303.0
1626431460000,1369238404544.0
1626431490000,1369278489345.0
1626431520000,1369335233893.0
1626431550000,1369513016633.0
1626431580000,1369739318118.0
1626431610000,1369969979736.0
1626431640000,1370179407047.0
1626431670000,1370399622845.0
1626431700000,1370596095705.0
1626431730000,1370837472706.0
1626431760000,1371127942824.0
1626431790000,1371270338796.0
1626431820000,1371358260128.0
1626431850000,1371403540128.0
1626431880000,1371447511632.0
1626431910000,1371488421335.0
1626431940000,1371516453256.0
1626431970000,1371525547807.0
1626432000000,1371535769987.0
1626432030000,1371535769987.0
1626432060000,1371535769987.0
1626432090000,1371535769987.0
1626432120000,1371535769987.0
1626432150000,1371535876913.0
1626432180000,1371685563224.0
1626432210000,1371950635569.0
1626432240000,1372245086750.0
1626432270000,1372413938966.0
1626432300000,1372452833910.0
1626432330000,1372452833910.0
1626432360000,1372452833910.0
1626432390000,1372452833910.0
1626432420000,1372452833910.0
1626432450000,1372544067211.0
1626432480000,1372728555324.0
1626432510000,1372899223121.0
1626432540000,1372915443804.0
1626432570000,1372919686106.0
1626432600000,1372934001079.0
1626432630000,1372948686423.0
1626432660000,1372980663368.0
1626432690000,1372980663368.0
1626432720000,1372980663368.0
1626432750000,1372980663368.0
1626432780000,1372986801096.0
1626432810000,1373008102348.0
1626432840000,1373042319710.0
1626432870000,1373087557589.0
1626432900000,1373105333289.0
1626432930000,1373292456299.0
1626432960000,1373437299849.0
1626432990000,1373628447923.0
1626433020000,1373798720260.0
1626433050000,1373842675845.0
1626433080000,1373879304100.0
1626433110000,1373883007564.0
1626433140000,1373883007564.0
1626433170000,1373883007564.0
1626433200000,1373883007564.0
1626433230000,1373883007564.0
1626433260000,1373883007564.0
1626433290000,1373883007564.0
1626433320000,1373883007564.0
1626433350000,1373883007564.0
1626433380000,1373883007564.0
1626433410000,1373883007564.0
1626433440000,1373883007564.0
1626433470000,1373883007564.0
1626433500000,1373883007564.0
1626433530000,1373883007564.0
1626433560000,1373883007564.0
1626433590000,1373883007564.0
1626433620000,1373883007564.0
1626433650000,1373883007564.0
1626433680000,1373883007564.0
1626433710000,1373883007564.0
1626433740000,1373883007564.0
1626433770000,1373883007564.0
1626433800000,1373883007564.0
1626433830000,1373883007564.0
1626433860000,1373883007564.0
1626433890000,1373883007564.0
1626433920000,1373883007564.0
1626433950000,1373883007564.0
1626433980000,1373883007564.0
1626434010000,1373883007564.0
1626434040000,1373883007564.0
1626434070000,1373883007564.0
1626434100000,1373883007564.0
1626434130000,1373883007564.0
1626434160000,1373883075772.0
1626434190000,1373883075772.0
1626434220000,1373883075772.0
1626434250000,1373883075772.0
1626434280000,1373883075772.0
1626434310000,1373883075772.0
1626434340000,1373883075772.0
1626434370000,1373883075772.0
1626434400000,1373883075772.0
1626434430000,1373924541844.0
1626434460000,1373973435104.0
1626434490000,1374045964043.0
1626434520000,1374096804414.0
1626434550000,1374229606847.0
1626434580000,1374312057918.0
1626434610000,1374381765422.0
1626434640000,1374461968521.0
1626434670000,1374478264724.0
1626434700000,1374478264724.0
1626434730000,1374478264724.0
1626434760000,1374478264724.0
1626434790000,1374478264724.0
1626434820000,1374484244330.0
1626434850000,1374741701211.0
1626434880000,1374840849812.0
1626434910000,1375196153361.0
1626434940000,1375396922990.0
1626434970000,1375710624633.0
1626435000000,1375905414306.0
1626435030000,1375957941347.0
1626435060000,1375994111698.0
1626435090000,1375994111698.0
1626435120000,1375994111698.0
1626435150000,1375994111698.0
1626435180000,1376013173873.0
1626435210000,1376055333521.0
1626435240000,1376142505337.0
1626435270000,1376199763303.0
1626435300000,1376255707033.0
1626435330000,1376350623935.0
1626435360000,1376443801717.0
1626435390000,1376451066850.0
1626435420000,1376451066850.0
1626435450000,1376462306918.0
1626435480000,1376552127023.0
1626435510000,1376655871300.0
1626435540000,1376740212005.0
1626435570000,1376772026873.0
1626435600000,1376827697052.0
1626435630000,1376892006300.0
1626435660000,1376961033768.0
1626435690000,1377021972119.0
1626435720000,1377117786030.0
1626435750000,1377222804791.0
1626435780000,1377335814939.0
1626435810000,1377470109109.0
1626435840000,1377556371339.0
1626435870000,1377650798124.0
1626435900000,1377756385009.0
1626435930000,1377856909223.0
1626435960000,1377954353960.0
1626435990000,1377963846796.0
1626436020000,1377963846796.0
1626436050000,1377963846796.0
1626436080000,1377963846796.0
1626436110000,1377963846796.0
1626436140000,1377963846796.0
1626436170000,1377963846796.0
1626436200000,1377963846796.0
1626436230000,1378050965720.0
1626436260000,1378245585907.0
1626436290000,1378403770372.0
1626436320000,1378508491593.0
1626436350000,1378611663150.0
1626436380000,1378620508474.0
1626436410000,1378620508474.0
1626436440000,1378620508474.0
1626436470000,1378620508474.0
1626436500000,1378620508474.0
1626436530000,1378620508474.0
1626436560000,1378620508474.0
1626436590000,1378620508474.0
1626436620000,1378620508474.0
1626436650000,1378620508474.0
1626436680000,1378620508474.0
1626436710000,1378620508474.0
1626436740000,1378620508474.0
1626436770000,1378620508474.0
1626436800000,1378620508474.0
1626436830000,1378620508474.0
1626436860000,1378620508474.0
1626436890000,1378620508474.0
1626436920000,1378620508474.0
1626436950000,1378620508474.0
1626436980000,1378620508474.0
1626437010000,1378620508474.0
1626437040000,1378624036241.0
1626437070000,1378643546161.0
1626437100000,1378679134649.0
