,timestamp,value,label,label1
316,2019-11-17 16:20:00,71.0,0,1
317,2019-11-17 16:25:00,75.5,0,1
318,2019-11-17 16:30:00,73.66666666666667,0,1
319,2019-11-17 16:35:00,72.5,0,1
320,2019-11-17 16:40:00,69.66666666666667,0,1
321,2019-11-17 16:45:00,76.0,0,1
322,2019-11-17 16:50:00,75.33333333333333,0,1
323,2019-11-17 16:55:00,72.5,0,1
324,2019-11-17 17:00:00,74.0,0,1
325,2019-11-17 17:05:00,75.5,0,1
326,2019-11-17 17:10:00,74.66666666666667,0,1
327,2019-11-17 17:15:00,69.5,0,1
328,2019-11-17 17:20:00,74.33333333333333,0,1
329,2019-11-17 17:25:00,76.5,0,0
330,2019-11-17 17:30:00,75.33333333333333,0,1
331,2019-11-17 17:35:00,78.0,0,0
332,2019-11-17 17:40:00,77.33333333333333,0,0
333,2019-11-17 17:45:00,75.0,0,1
334,2019-11-17 17:50:00,76.66666666666667,0,0
335,2019-11-17 17:55:00,78.5,0,0
336,2019-11-17 18:00:00,75.0,0,1
337,2019-11-17 18:05:00,75.5,0,1
338,2019-11-17 18:10:00,75.0,0,1
339,2019-11-17 18:15:00,78.5,0,0
340,2019-11-17 18:20:00,74.66666666666667,0,1
341,2019-11-17 18:25:00,77.0,0,0
342,2019-11-17 18:30:00,75.0,0,1
343,2019-11-17 18:35:00,73.0,0,1
344,2019-11-17 18:40:00,76.66666666666667,0,0
345,2019-11-17 18:45:00,78.5,0,0
346,2019-11-17 18:50:00,75.0,0,1
347,2019-11-17 18:55:00,79.0,0,0
348,2019-11-17 19:00:00,73.66666666666667,0,1
349,2019-11-17 19:05:00,76.5,0,0
350,2019-11-17 19:10:00,76.66666666666667,0,0
351,2019-11-17 19:15:00,77.0,0,0
352,2019-11-17 19:20:00,75.33333333333333,0,1
353,2019-11-17 19:25:00,75.0,0,1
354,2019-11-17 19:30:00,75.33333333333333,0,1
355,2019-11-17 19:35:00,78.0,0,0
356,2019-11-17 19:40:00,74.0,0,1
357,2019-11-17 19:45:00,79.5,0,0
358,2019-11-17 19:50:00,77.33333333333333,0,0
359,2019-11-17 19:55:00,80.5,0,0
360,2019-11-17 20:00:00,73.66666666666667,0,1
361,2019-11-17 20:05:00,74.5,0,1
362,2019-11-17 20:10:00,74.0,0,1
363,2019-11-17 20:15:00,78.0,0,0
364,2019-11-17 20:20:00,76.0,0,0
365,2019-11-17 20:25:00,77.0,0,0
366,2019-11-17 20:30:00,75.0,0,1
367,2019-11-17 20:35:00,74.5,0,1
368,2019-11-17 20:40:00,79.0,0,0
369,2019-11-17 20:45:00,80.0,0,0
370,2019-11-17 20:50:00,73.33333333333333,0,1
371,2019-11-17 20:55:00,80.0,0,0
372,2019-11-17 21:00:00,74.66666666666667,0,1
373,2019-11-17 21:05:00,73.0,0,1
374,2019-11-17 21:10:00,75.0,0,1
375,2019-11-17 21:15:00,79.5,0,0
376,2019-11-17 21:20:00,75.66666666666667,0,1
377,2019-11-17 21:25:00,74.5,0,1
378,2019-11-17 21:30:00,74.0,0,1
379,2019-11-17 21:35:00,71.0,0,1
380,2019-11-17 21:40:00,75.0,0,1
381,2019-11-17 21:45:00,76.5,0,0
382,2019-11-17 21:50:00,75.66666666666667,0,0
383,2019-11-17 21:55:00,74.5,0,1
384,2019-11-17 22:00:00,74.0,0,1
385,2019-11-17 22:05:00,72.0,0,1
386,2019-11-17 22:10:00,71.66666666666667,0,1
387,2019-11-17 22:15:00,76.0,0,0
388,2019-11-17 22:20:00,73.33333333333333,0,1
389,2019-11-17 22:25:00,71.5,0,1
390,2019-11-17 22:30:00,72.66666666666667,0,1
391,2019-11-17 22:35:00,73.0,0,1
392,2019-11-17 22:40:00,72.66666666666667,0,1
393,2019-11-17 22:45:00,74.5,0,1
394,2019-11-17 22:50:00,70.66666666666667,0,1
395,2019-11-17 22:55:00,73.0,0,1
396,2019-11-17 23:00:00,72.33333333333333,0,1
397,2019-11-17 23:05:00,69.0,0,1
398,2019-11-17 23:10:00,70.0,0,1
399,2019-11-17 23:15:00,70.5,0,1
400,2019-11-17 23:20:00,69.33333333333333,0,1
401,2019-11-17 23:25:00,72.0,0,1
402,2019-11-17 23:30:00,72.0,0,1
403,2019-11-17 23:35:00,68.5,0,1
404,2019-11-17 23:40:00,70.66666666666667,0,1
405,2019-11-17 23:45:00,72.5,0,1
406,2019-11-17 23:50:00,70.66666666666667,0,1
407,2019-11-17 23:55:00,70.5,0,1
408,2019-11-18 00:00:00,67.66666666666667,0,1
409,2019-11-18 00:05:00,66.0,0,1
410,2019-11-18 00:10:00,66.66666666666667,0,1
411,2019-11-18 00:15:00,66.5,0,1
412,2019-11-18 00:20:00,67.33333333333333,0,1
413,2019-11-18 00:25:00,68.5,0,1
414,2019-11-18 00:30:00,66.0,0,1
415,2019-11-18 00:35:00,64.5,0,1
416,2019-11-18 00:40:00,67.33333333333333,0,1
417,2019-11-18 00:45:00,68.5,0,1
418,2019-11-18 00:50:00,66.33333333333333,0,1
419,2019-11-18 00:55:00,70.5,0,1
420,2019-11-18 01:00:00,66.0,0,1
421,2019-11-18 01:05:00,64.0,0,1
422,2019-11-18 01:10:00,64.0,0,1
423,2019-11-18 01:15:00,63.0,0,1
424,2019-11-18 01:20:00,67.0,0,1
425,2019-11-18 01:25:00,67.5,0,1
426,2019-11-18 01:30:00,64.33333333333333,0,1
